Adresse;Bezirk;WBezArt;Wahlbezirk;AghWkr;StimmArt;OstWest;WberIns;Waehler;Waehlerp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p
10W605;10;W;605;06;2;O;1160;370;31,9;363;98,1;7;1,9;86;23,7;43;11,8;23;6,3;105;28,9;6;1,7;26;7,2;5;1,4;0;0,0;2;0,6;0;0,0;1;0,3;0;0,0;4;1,1;0;0,0;1;0,3;0;0,0;5;1,4;5;1,4;1;0,3;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;46;12,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W606;10;W;606;06;2;O;1823;743;40,8;719;96,5;26;3,5;223;31,0;91;12,7;43;6,0;186;25,9;13;1,8;36;5,0;12;1,7;0;0,0;1;0,1;1;0,1;0;0,0;0;0,0;3;0,4;0;0,0;1;0,1;0;0,0;22;3,1;13;1,8;2;0,3;3;0,4;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;68;9,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W607;10;W;607;06;2;O;984;346;35,2;335;96,5;12;3,5;103;30,7;41;12,2;15;4,5;102;30,4;1;0,3;5;1,5;6;1,8;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;3;0,9;0;0,0;0;0,0;0;0,0;15;4,5;4;1,2;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;37;11,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W608;10;W;608;06;2;O;1779;586;32,9;575;98,1;11;1,9;191;33,2;52;9,0;22;3,8;177;30,8;3;0,5;26;4,5;9;1,6;0;0,0;0;0,0;0;0,0;2;0,3;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;20;3,5;15;2,6;0;0,0;3;0,5;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;52;9,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W609;10;W;609;06;2;O;1698;561;33,0;549;97,9;12;2,1;161;29,3;59;10,7;15;2,7;185;33,7;5;0,9;22;4,0;6;1,1;0;0,0;2;0,4;2;0,4;1;0,2;0;0,0;4;0,7;0;0,0;0;0,0;0;0,0;15;2,7;7;1,3;1;0,2;4;0,7;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;58;10,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W610;10;W;610;06;2;O;1655;619;37,4;610;98,5;9;1,5;180;29,5;58;9,5;29;4,8;209;34,3;10;1,6;26;4,3;16;2,6;0;0,0;1;0,2;2;0,3;4;0,7;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;9;1,5;3;0,5;0;0,0;3;0,5;4;0,7;0;0,0;0;0,0;0;0,0;0;0,0;54;8,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W611;10;W;611;06;2;O;1006;450;44,7;447;99,3;3;0,7;152;34,0;49;11,0;27;6,0;149;33,3;1;0,2;12;2,7;6;1,3;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;3;0,7;0;0,0;0;0,0;0;0,0;7;1,6;7;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;33;7,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W612;10;W;612;06;2;O;1892;681;36,0;668;98,1;13;1,9;204;30,5;60;9,0;34;5,1;246;36,8;2;0,3;16;2,4;4;0,6;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;31;4,6;5;0,7;2;0,3;4;0,6;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;55;8,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W613;10;W;613;06;2;O;1724;828;48,0;806;98,4;13;1,6;213;26,4;158;19,6;53;6,6;207;25,7;10;1,2;45;5,6;14;1,7;0;0,0;1;0,1;2;0,2;1;0,1;0;0,0;4;0,5;0;0,0;1;0,1;0;0,0;17;2,1;7;0,9;0;0,0;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;69;8,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W614;10;W;614;06;2;O;1831;749;40,9;729;97,3;20;2,7;208;28,5;131;18,0;52;7,1;151;20,7;9;1,2;27;3,7;12;1,6;0;0,0;2;0,3;1;0,1;0;0,0;0;0,0;5;0,7;0;0,0;0;0,0;0;0,0;28;3,8;13;1,8;0;0,0;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;86;11,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W615;10;W;615;06;2;O;1330;732;55,0;724;98,9;8;1,1;208;28,7;201;27,8;59;8,1;119;16,4;11;1,5;23;3,2;16;2,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;8;1,1;10;1,4;1;0,1;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;64;8,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W616;10;W;616;06;2;O;1136;551;48,5;545;98,9;6;1,1;172;31,6;121;22,2;30;5,5;133;24,4;7;1,3;15;2,8;2;0,4;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;7;1,3;9;1,7;0;0,0;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;43;7,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W617;10;W;617;06;2;O;897;427;47,6;427;100,0;0;0,0;108;25,3;118;27,6;25;5,9;88;20,6;6;1,4;9;2,1;7;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,7;0;0,0;0;0,0;0;0,0;8;1,9;7;1,6;0;0,0;6;1,4;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;40;9,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W618;10;W;618;06;2;O;1507;511;33,9;499;97,7;12;2,3;122;24,4;42;8,4;36;7,2;120;24,0;5;1,0;45;9,0;16;3,2;0;0,0;1;0,2;1;0,2;3;0,6;0;0,0;6;1,2;0;0,0;0;0,0;0;0,0;17;3,4;12;2,4;1;0,2;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;70;14,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W619;10;W;619;06;2;O;961;315;32,8;307;97,8;7;2,2;76;24,8;30;9,8;15;4,9;91;29,6;3;1,0;12;3,9;8;2,6;0;0,0;0;0,0;0;0,0;2;0,7;0;0,0;7;2,3;0;0,0;0;0,0;0;0,0;15;4,9;2;0,7;1;0,3;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;44;14,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W620;10;W;620;06;2;O;1322;453;34,3;440;97,1;13;2,9;117;26,6;54;12,3;17;3,9;143;32,5;5;1,1;21;4,8;10;2,3;0;0,0;2;0,5;2;0,5;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;9;2,0;7;1,6;2;0,5;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;48;10,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W621;10;W;621;06;2;O;1847;507;27,4;493;97,2;14;2,8;139;28,2;44;8,9;22;4,5;127;25,8;5;1,0;37;7,5;15;3,0;0;0,0;1;0,2;1;0,2;1;0,2;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;19;3,9;11;2,2;1;0,2;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;64;13,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
10W622;10;W;622;06;2;O;1791;461;25,7;452;98,0;9;2,0;119;26,3;45;10,0;27;6,0;141;31,2;3;0,7;21;4,6;7;1,5;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;5;1,1;0;0,0;0;0,0;0;0,0;15;3,3;4;0,9;0;0,0;4;0,9;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;58;12,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B1A;11;B;1A;01;2;O;0;601;0,0;596;99,2;5;0,8;185;31,0;78;13,1;33;5,5;198;33,2;5;0,8;14;2,3;17;2,9;0;0,0;0;0,0;1;0,2;2;0,3;0;0,0;3;0,5;0;0,0;1;0,2;0;0,0;10;1,7;9;1,5;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;38;6,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B1B;11;B;1B;01;2;O;0;657;0,0;642;98,5;10;1,5;187;29,1;79;12,3;33;5,1;254;39,6;1;0,2;21;3,3;7;1,1;0;0,0;0;0,0;4;0,6;2;0,3;0;0,0;3;0,5;0;0,0;0;0,0;0;0,0;15;2,3;5;0,8;1;0,2;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;27;4,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B1C;11;B;1C;01;2;O;0;704;0,0;700;99,4;4;0,6;187;26,7;92;13,1;52;7,4;284;40,6;2;0,3;12;1,7;13;1,9;0;0,0;1;0,1;1;0,1;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;11;1,6;4;0,6;2;0,3;6;0,9;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;29;4,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B1D;11;B;1D;01;2;O;0;572;0,0;566;99,0;6;1,0;153;27,0;44;7,8;25;4,4;250;44,2;5;0,9;30;5,3;10;1,8;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;16;2,8;1;0,2;0;0,0;1;0,2;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;25;4,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B1E;11;B;1E;01;2;O;0;537;0,0;526;98,0;11;2,0;143;27,2;66;12,5;41;7,8;174;33,1;4;0,8;19;3,6;14;2,7;0;0,0;3;0,6;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;12;2,3;11;2,1;0;0,0;7;1,3;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;29;5,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B2A;11;B;2A;02;2;O;0;818;0,0;806;98,8;10;1,2;250;31,0;104;12,9;46;5,7;291;36,1;2;0,2;27;3,3;14;1,7;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;2;0,2;0;0,0;8;1,0;5;0,6;1;0,1;7;0,9;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;46;5,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B2B;11;B;2B;02;2;O;0;769;0,0;759;98,7;10;1,3;215;28,3;137;18,1;60;7,9;243;32,0;8;1,1;11;1,4;11;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;21;2,8;9;1,2;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;42;5,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B2C;11;B;2C;02;2;O;0;1052;0,0;1046;99,4;6;0,6;299;28,6;145;13,9;55;5,3;413;39,5;5;0,5;18;1,7;16;1,5;0;0,0;0;0,0;2;0,2;4;0,4;0;0,0;3;0,3;0;0,0;0;0,0;0;0,0;24;2,3;7;0,7;0;0,0;7;0,7;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;47;4,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B2D;11;B;2D;02;2;O;0;1050;0,0;1037;99,0;10;1,0;296;28,5;164;15,8;84;8,1;385;37,1;8;0,8;11;1,1;5;0,5;0;0,0;1;0,1;2;0,2;4;0,4;0;0,0;7;0,7;0;0,0;0;0,0;0;0,0;18;1,7;7;0,7;0;0,0;13;1,3;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;30;2,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B2E;11;B;2E;02;2;O;0;826;0,0;821;99,4;5;0,6;239;29,1;104;12,7;52;6,3;303;36,9;7;0,9;24;2,9;8;1,0;0;0,0;2;0,2;1;0,1;0;0,0;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;23;2,8;7;0,9;0;0,0;2;0,2;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;43;5,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B3A;11;B;3A;03;2;O;0;891;0,0;888;99,7;3;0,3;337;38,0;113;12,7;45;5,1;295;33,2;5;0,6;8;0,9;11;1,2;0;0,0;3;0,3;1;0,1;1;0,1;0;0,0;4;0,5;0;0,0;0;0,0;0;0,0;12;1,4;6;0,7;1;0,1;3;0,3;3;0,3;0;0,0;0;0,0;0;0,0;0;0,0;40;4,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B3B;11;B;3B;03;2;O;0;832;0,0;823;99,0;8;1,0;267;32,4;112;13,6;59;7,2;277;33,7;12;1,5;9;1,1;19;2,3;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;2;0,2;0;0,0;3;0,4;0;0,0;13;1,6;9;1,1;1;0,1;2;0,2;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;35;4,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B3C;11;B;3C;03;2;O;0;1016;0,0;1005;99,1;9;0,9;344;34,2;111;11,0;54;5,4;364;36,2;6;0,6;17;1,7;15;1,5;0;0,0;1;0,1;2;0,2;2;0,2;0;0,0;3;0,3;0;0,0;0;0,0;0;0,0;13;1,3;10;1,0;0;0,0;6;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;57;5,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B3D;11;B;3D;03;2;O;0;987;0,0;978;99,1;9;0,9;301;30,8;117;12,0;44;4,5;417;42,6;3;0,3;11;1,1;5;0,5;0;0,0;2;0,2;0;0,0;2;0,2;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;17;1,7;3;0,3;0;0,0;4;0,4;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;49;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B3E;11;B;3E;03;2;O;0;787;0,0;777;98,9;9;1,1;259;33,3;73;9,4;35;4,5;319;41,1;3;0,4;17;2,2;15;1,9;0;0,0;0;0,0;1;0,1;1;0,1;0;0,0;3;0,4;0;0,0;1;0,1;0;0,0;7;0,9;5;0,6;3;0,4;6;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;29;3,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B4A;11;B;4A;04;2;O;0;1080;0,0;1074;99,4;6;0,6;339;31,6;109;10,1;60;5,6;425;39,6;9;0,8;25;2,3;13;1,2;0;0,0;0;0,0;0;0,0;4;0,4;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;20;1,9;19;1,8;1;0,1;5;0,5;3;0,3;0;0,0;0;0,0;0;0,0;0;0,0;41;3,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B4B;11;B;4B;04;2;O;0;1012;0,0;996;98,4;16;1,6;357;35,8;118;11,8;56;5,6;345;34,6;11;1,1;11;1,1;8;0,8;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;7;0,7;0;0,0;2;0,2;0;0,0;19;1,9;4;0,4;3;0,3;8;0,8;3;0,3;0;0,0;0;0,0;0;0,0;0;0,0;43;4,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B4C;11;B;4C;04;2;O;0;992;0,0;985;99,4;6;0,6;302;30,7;107;10,9;140;14,2;276;28,0;12;1,2;11;1,1;17;1,7;0;0,0;0;0,0;5;0,5;3;0,3;0;0,0;11;1,1;0;0,0;0;0,0;0;0,0;10;1,0;4;0,4;1;0,1;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;84;8,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B4D;11;B;4D;04;2;O;0;999;0,0;991;99,6;4;0,4;298;30,1;104;10,5;66;6,7;363;36,6;4;0,4;28;2,8;18;1,8;0;0,0;1;0,1;2;0,2;1;0,1;0;0,0;11;1,1;0;0,0;0;0,0;0;0,0;15;1,5;12;1,2;2;0,2;6;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;60;6,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B4E;11;B;4E;04;2;O;0;739;0,0;733;99,2;6;0,8;230;31,4;71;9,7;51;7,0;284;38,7;8;1,1;9;1,2;11;1,5;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;14;1,9;9;1,2;0;0,0;6;0,8;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;34;4,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B4F;11;B;4F;04;2;O;0;637;0,0;625;98,1;12;1,9;154;24,6;49;7,8;58;9,3;272;43,5;11;1,8;13;2,1;10;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,5;0;0,0;1;0,2;0;0,0;9;1,4;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;43;6,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B5A;11;B;5A;05;2;O;0;851;0,0;836;99,1;8;0,9;238;28,5;61;7,3;184;22,0;144;17,2;13;1,6;11;1,3;17;2,0;0;0,0;0;0,0;2;0,2;3;0,4;0;0,0;15;1,8;0;0,0;1;0,1;0;0,0;10;1,2;6;0,7;2;0,2;3;0,4;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;125;15,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B5B;11;B;5B;05;2;O;0;997;0,0;971;98,8;12;1,2;317;32,6;118;12,2;100;10,3;239;24,6;6;0,6;32;3,3;28;2,9;0;0,0;0;0,0;1;0,1;3;0,3;0;0,0;5;0,5;0;0,0;1;0,1;0;0,0;12;1,2;16;1,6;0;0,0;5;0,5;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;86;8,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B5C;11;B;5C;05;2;O;0;904;0,0;890;98,8;11;1,2;273;30,7;127;14,3;59;6,6;279;31,3;8;0,9;27;3,0;13;1,5;0;0,0;3;0,3;3;0,3;4;0,4;0;0,0;2;0,2;0;0,0;1;0,1;0;0,0;15;1,7;12;1,3;2;0,2;3;0,3;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;58;6,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B5D;11;B;5D;05;2;O;0;949;0,0;933;99,4;6;0,6;301;32,3;97;10,4;45;4,8;374;40,1;3;0,3;17;1,8;8;0,9;0;0,0;6;0,6;2;0,2;0;0,0;0;0,0;4;0,4;0;0,0;0;0,0;0;0,0;20;2,1;7;0,8;1;0,1;6;0,6;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;41;4,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B5E;11;B;5E;05;2;O;0;698;0,0;689;99,7;2;0,3;215;31,2;88;12,8;47;6,8;228;33,1;3;0,4;26;3,8;21;3,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;10;1,5;4;0,6;1;0,1;4;0,6;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;37;5,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B6A;11;B;6A;06;2;O;0;1121;0,0;1111;99,5;6;0,5;350;31,5;201;18,1;212;19,1;206;18,5;18;1,6;9;0,8;15;1,4;0;0,0;1;0,1;2;0,2;1;0,1;0;0,0;6;0,5;0;0,0;0;0,0;0;0,0;14;1,3;6;0,5;0;0,0;8;0,7;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;60;5,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
11B6B;11;B;6B;06;2;O;0;1106;0,0;1095;99,2;9;0,8;364;33,2;97;8,9;53;4,8;486;44,4;2;0,2;12;1,1;15;1,4;0;0,0;2;0,2;0;0,0;3;0,3;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;16;1,5;4;0,4;0;0,0;7;0,6;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;30;2,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
